"","date_time","value","week"
"1",1,703.71605721519,"Tuesday"
"2",2,523.362583291139,"Tuesday"
"3",3,430.694509493671,"Tuesday"
"4",4,411.656195443038,"Tuesday"
"5",5,345.21126278481,"Tuesday"
"6",6,321.445538734177,"Tuesday"
"7",7,336.711275443038,"Tuesday"
"8",8,299.66848329114,"Tuesday"
"9",9,320.025848734177,"Tuesday"
"10",10,386.511893291139,"Tuesday"
"11",11,717.624263417721,"Tuesday"
"12",12,1334.55416177215,"Tuesday"
"13",13,2444.89266949367,"Tuesday"
"14",14,3368.6893878481,"Tuesday"
"15",15,3783.26826645569,"Tuesday"
"16",16,3524.8735643038,"Tuesday"
"17",17,3130.06894063291,"Tuesday"
"18",18,2468.79859202532,"Tuesday"
"19",19,2096.06375316456,"Tuesday"
"20",20,1948.47554088607,"Tuesday"
"21",21,1806.12541468354,"Tuesday"
"22",22,1780.15272582278,"Tuesday"
"23",23,1786.47693443038,"Tuesday"
"24",24,1955.78526050633,"Tuesday"
"25",25,2221.87636329114,"Tuesday"
"26",26,2430.46502683545,"Tuesday"
"27",27,2648.84155582278,"Tuesday"
"28",28,2696.36567253165,"Tuesday"
"29",29,2654.91791632912,"Tuesday"
"30",30,2804.88738772152,"Tuesday"
"31",31,3113.14832556962,"Tuesday"
"32",32,3445.3431478481,"Tuesday"
"33",33,4085.45242177215,"Tuesday"
"34",34,4997.49034075949,"Tuesday"
"35",35,5662.2910249367,"Tuesday"
"36",36,5647.85463569619,"Tuesday"
"37",37,5696.92707177216,"Tuesday"
"38",38,5411.7500778481,"Tuesday"
"39",39,5219.41415202532,"Tuesday"
"40",40,4914.97730835443,"Tuesday"
"41",41,4661.29886696202,"Tuesday"
"42",42,4397.94163012659,"Tuesday"
"43",43,3976.21287316456,"Tuesday"
"44",44,3471.19298873418,"Tuesday"
"45",45,2617.76822126583,"Tuesday"
"46",46,1911.89497063291,"Tuesday"
"47",47,1255.32990759494,"Tuesday"
"48",48,888.047805063291,"Tuesday"
"49",49,574.918103037975,"Wednesday"
"50",50,394.975750506329,"Wednesday"
"51",51,309.248355443038,"Wednesday"
"52",52,308.202786708861,"Wednesday"
"53",53,268.143216582279,"Wednesday"
"54",54,245.629199873418,"Wednesday"
"55",55,291.230498607595,"Wednesday"
"56",56,241.505335316456,"Wednesday"
"57",57,237.052219113924,"Wednesday"
"58",58,337.119493164557,"Wednesday"
"59",59,690.473758987341,"Wednesday"
"60",60,1234.03948227848,"Wednesday"
"61",61,2257.06521088608,"Wednesday"
"62",62,3317.66185620253,"Wednesday"
"63",63,3572.31118151899,"Wednesday"
"64",64,3161.67146101266,"Wednesday"
"65",65,2647.34406772152,"Wednesday"
"66",66,1960.05778594937,"Wednesday"
"67",67,1603.04815493671,"Wednesday"
"68",68,1320.64821012658,"Wednesday"
"69",69,1192.30464556962,"Wednesday"
"70",70,1225.15066683544,"Wednesday"
"71",71,1212.86434544304,"Wednesday"
"72",72,1208.25648632911,"Wednesday"
"73",73,1490.47532670886,"Wednesday"
"74",74,1537.05364126582,"Wednesday"
"75",75,1569.72161189873,"Wednesday"
"76",76,1539.35224151899,"Wednesday"
"77",77,1593.5526521519,"Wednesday"
"78",78,1805.9100364557,"Wednesday"
"79",79,2248.71925797468,"Wednesday"
"80",80,2785.28583177216,"Wednesday"
"81",81,3428.72564708861,"Wednesday"
"82",82,4381.20786797468,"Wednesday"
"83",83,5029.3186564557,"Wednesday"
"84",84,5119.24528721519,"Wednesday"
"85",85,5146.95614025316,"Wednesday"
"86",86,4869.90733265823,"Wednesday"
"87",87,4750.69896468354,"Wednesday"
"88",88,4504.39979101265,"Wednesday"
"89",89,4381.8024086076,"Wednesday"
"90",90,4007.69079075949,"Wednesday"
"91",91,3639.82624810127,"Wednesday"
"92",92,3223.91789430379,"Wednesday"
"93",93,2429.83464177215,"Wednesday"
"94",94,1696.66466481013,"Wednesday"
"95",95,1189.81725050633,"Wednesday"
"96",96,817.41856721519,"Wednesday"
"97",97,567.303906708861,"Thursday"
"98",98,388.411097848101,"Thursday"
"99",99,281.813258987342,"Thursday"
"100",100,232.851778481013,"Thursday"
"101",101,236.349382658228,"Thursday"
"102",102,234.572646708861,"Thursday"
"103",103,268.870414177215,"Thursday"
"104",104,211.105782911392,"Thursday"
"105",105,233.500062405063,"Thursday"
"106",106,386.162999113924,"Thursday"
"107",107,668.018739240506,"Thursday"
"108",108,1248.49865063291,"Thursday"
"109",109,2272.56438063291,"Thursday"
"110",110,3238.75486810126,"Thursday"
"111",111,3560.43155772152,"Thursday"
"112",112,3216.30545810127,"Thursday"
"113",113,2636.33785962025,"Thursday"
"114",114,1985.22460265823,"Thursday"
"115",115,1769.5338235443,"Thursday"
"116",116,1529.01269189873,"Thursday"
"117",117,1380.10928075949,"Thursday"
"118",118,1365.03738848101,"Thursday"
"119",119,1362.75943291139,"Thursday"
"120",120,1463.34715151899,"Thursday"
"121",121,1619.69490278481,"Thursday"
"122",122,1746.60484177215,"Thursday"
"123",123,1827.5158713924,"Thursday"
"124",124,1904.88959898734,"Thursday"
"125",125,2018.61285556962,"Thursday"
"126",126,2351.79689746835,"Thursday"
"127",127,2770.18067316456,"Thursday"
"128",128,3300.50062683544,"Thursday"
"129",129,3964.65925379747,"Thursday"
"130",130,4785.70222164557,"Thursday"
"131",131,5488.0335113924,"Thursday"
"132",132,5691.69325443038,"Thursday"
"133",133,5878.38591974683,"Thursday"
"134",134,5530.42778708861,"Thursday"
"135",135,5369.45731594937,"Thursday"
"136",136,5221.08974202532,"Thursday"
"137",137,5028.79421586499,"Thursday"
"138",138,4657.3833756962,"Thursday"
"139",139,4401.96356556962,"Thursday"
"140",140,3857.62125063291,"Thursday"
"141",141,3057.07071949367,"Thursday"
"142",142,2298.96499126582,"Thursday"
"143",143,1510.77409101266,"Thursday"
"144",144,1049.77329367089,"Thursday"
"145",145,768.218511265824,"Friday"
"146",146,593.721730379747,"Friday"
"147",147,451.374932658228,"Friday"
"148",148,359.70186,"Friday"
"149",149,352.388431772152,"Friday"
"150",150,310.20608721519,"Friday"
"151",151,287.659660632911,"Friday"
"152",152,250.41688164557,"Friday"
"153",153,267.062973037975,"Friday"
"154",154,381.481973164557,"Friday"
"155",155,649.858347088608,"Friday"
"156",156,1259.02816531646,"Friday"
"157",157,2289.71584683544,"Friday"
"158",158,3310.52842481012,"Friday"
"159",159,3743.29659329114,"Friday"
"160",160,3406.98005759494,"Friday"
"161",161,2901.33165151899,"Friday"
"162",162,2280.53838620253,"Friday"
"163",163,1937.9714921519,"Friday"
"164",164,1704.35702898734,"Friday"
"165",165,1612.7177913924,"Friday"
"166",166,1730.83735455696,"Friday"
"167",167,1747.28946202532,"Friday"
"168",168,1792.09744746835,"Friday"
"169",169,2032.09111974684,"Friday"
"170",170,2063.33718063291,"Friday"
"171",171,2331.81223126582,"Friday"
"172",172,2528.97147164557,"Friday"
"173",173,2368.20473050633,"Friday"
"174",174,2426.00353468354,"Friday"
"175",175,2778.19899417722,"Friday"
"176",176,3209.22084468354,"Friday"
"177",177,3797.67196607595,"Friday"
"178",178,4549.54847898734,"Friday"
"179",179,5057.7039913924,"Friday"
"180",180,5253.55366582279,"Friday"
"181",181,5316.03710531645,"Friday"
"182",182,4942.18102303798,"Friday"
"183",183,4707.33654012658,"Friday"
"184",184,4675.56672493671,"Friday"
"185",185,4402.75646632911,"Friday"
"186",186,4072.90143151899,"Friday"
"187",187,3796.71101430379,"Friday"
"188",188,3210.74121278481,"Friday"
"189",189,2545.75269860759,"Friday"
"190",190,2060.25849556962,"Friday"
"191",191,1615.79622025317,"Friday"
"192",192,1157.97946683544,"Friday"
"193",193,727.316357974683,"Saturday"
"194",194,514.874301518987,"Saturday"
"195",195,432.770393797468,"Saturday"
"196",196,365.942120506329,"Saturday"
"197",197,296.763060632911,"Saturday"
"198",198,273.852180379746,"Saturday"
"199",199,285.052573670886,"Saturday"
"200",200,284.021969367088,"Saturday"
"201",201,267.400644177215,"Saturday"
"202",202,314.297380253164,"Saturday"
"203",203,499.202065063291,"Saturday"
"204",204,930.740413291139,"Saturday"
"205",205,1642.56454037975,"Saturday"
"206",206,2373.55856,"Saturday"
"207",207,2597.95319012658,"Saturday"
"208",208,2342.97575012658,"Saturday"
"209",209,2273.09776240506,"Saturday"
"210",210,2222.7582243038,"Saturday"
"211",211,2173.18804012658,"Saturday"
"212",212,1954.46337962025,"Saturday"
"213",213,1840.11211936709,"Saturday"
"214",214,1830.94217949367,"Saturday"
"215",215,1715.94647177215,"Saturday"
"216",216,1804.53813658228,"Saturday"
"217",217,1933.67275417722,"Saturday"
"218",218,2016.5420821519,"Saturday"
"219",219,2189.0528156962,"Saturday"
"220",220,2478.61508936709,"Saturday"
"221",221,2700.48428379747,"Saturday"
"222",222,2956.3587756962,"Saturday"
"223",223,3102.72314493671,"Saturday"
"224",224,3255.75992670886,"Saturday"
"225",225,3820.32455253165,"Saturday"
"226",226,4315.69627531645,"Saturday"
"227",227,4806.99329518988,"Saturday"
"228",228,4851.55697911393,"Saturday"
"229",229,4837.05341468355,"Saturday"
"230",230,4551.03173455696,"Saturday"
"231",231,4200.71237291139,"Saturday"
"232",232,4033.38840050633,"Saturday"
"233",233,3714.32310810126,"Saturday"
"234",234,3403.71861468355,"Saturday"
"235",235,3225.69298341772,"Saturday"
"236",236,2808.77473126583,"Saturday"
"237",237,2235.06750632912,"Saturday"
"238",238,1668.26515177215,"Saturday"
"239",239,1167.41228746835,"Saturday"
"240",240,927.838952025316,"Saturday"
"241",241,677.613309746835,"Sunday"
"242",242,468.452634050633,"Sunday"
"243",243,384.670415822785,"Sunday"
"244",244,333.26895050633,"Sunday"
"245",245,298.965864810127,"Sunday"
"246",246,267.068265063291,"Sunday"
"247",247,255.38409443038,"Sunday"
"248",248,235.792114430379,"Sunday"
"249",249,214.840639746835,"Sunday"
"250",250,273.67275,"Sunday"
"251",251,418.354562911393,"Sunday"
"252",252,815.256025696201,"Sunday"
"253",253,1483.55289594937,"Sunday"
"254",254,2159.54003012658,"Sunday"
"255",255,2384.27871658228,"Sunday"
"256",256,2262.2221356962,"Sunday"
"257",257,2121.91635518988,"Sunday"
"258",258,2030.99985582279,"Sunday"
"259",259,2182.7884121519,"Sunday"
"260",260,2215.78810772152,"Sunday"
"261",261,2166.0267078481,"Sunday"
"262",262,1863.82622683544,"Sunday"
"263",263,1773.14974666667,"Sunday"
"264",264,1740.55852936709,"Sunday"
"265",265,1869.43050936709,"Sunday"
"266",266,1913.30554291139,"Sunday"
"267",267,2106.80292481013,"Sunday"
"268",268,2114.90738189873,"Sunday"
"269",269,2085.93545886076,"Sunday"
"270",270,2472.02323721519,"Sunday"
"271",271,2828.06829645569,"Sunday"
"272",272,3239.14715873418,"Sunday"
"273",273,3884.69743658228,"Sunday"
"274",274,4460.10341738397,"Sunday"
"275",275,5053.17766037975,"Sunday"
"276",276,5029.37584025316,"Sunday"
"277",277,4925.63023708861,"Sunday"
"278",278,4740.46108974684,"Sunday"
"279",279,4605.14824582279,"Sunday"
"280",280,4559.62998873418,"Sunday"
"281",281,4388.10792443038,"Sunday"
"282",282,3928.67449911393,"Sunday"
"283",283,3582.67670645569,"Sunday"
"284",284,3092.37695911392,"Sunday"
"285",285,2429.69449658228,"Sunday"
"286",286,1831.35297632911,"Sunday"
"287",287,1286.0683378481,"Sunday"
"288",288,851.628443248945,"Sunday"
"289",289,534.669538734178,"Monday"
"290",290,333.519641772152,"Monday"
"291",291,272.404493670886,"Monday"
"292",292,187.526301012658,"Monday"
"293",293,215.539663291139,"Monday"
"294",294,235.333479493671,"Monday"
"295",295,228.088805063291,"Monday"
"296",296,202.591806329114,"Monday"
"297",297,205.228709367089,"Monday"
"298",298,322.345402025317,"Monday"
"299",299,570.493688607595,"Monday"
"300",300,1161.88770658228,"Monday"
"301",301,2154.56959746835,"Monday"
"302",302,3175.09274683544,"Monday"
"303",303,3367.11653164557,"Monday"
"304",304,2994.57085772152,"Monday"
"305",305,2477.39628518987,"Monday"
"306",306,1810.27445379747,"Monday"
"307",307,1406.29404873418,"Monday"
"308",308,1146.1119043038,"Monday"
"309",309,1076.44715544304,"Monday"
"310",310,1023.63761848101,"Monday"
"311",311,1203.6312835865,"Monday"
"312",312,1320.26942253164,"Monday"
"313",313,1457.42591594937,"Monday"
"314",314,1479.63844240506,"Monday"
"315",315,1591.26980936709,"Monday"
"316",316,2021.30937810127,"Monday"
"317",317,2194.77338734177,"Monday"
"318",318,2390.06466708861,"Monday"
"319",319,2796.09417924051,"Monday"
"320",320,3080.21177822785,"Monday"
"321",321,3665.4134313924,"Monday"
"322",322,4481.52360177215,"Monday"
"323",323,5138.13944417722,"Monday"
"324",324,5452.75140227849,"Monday"
"325",325,5574.66125164558,"Monday"
"326",326,5281.57565506329,"Monday"
"327",327,5047.66591759494,"Monday"
"328",328,4847.56832240507,"Monday"
"329",329,4625.6708121519,"Monday"
"330",330,4241.87903759494,"Monday"
"331",331,3756.4898343038,"Monday"
"332",332,3184.15701063291,"Monday"
"333",333,2493.60683278481,"Monday"
"334",334,1840.01265607595,"Monday"
"335",335,1253.63361924051,"Monday"
"336",336,865.862328860759,"Monday"
"337",337,484.019415189874,"Tuesday"
"338",338,310.985756540084,"Tuesday"
"339",339,256.484281097047,"Tuesday"
"340",340,215.774241940928,"Tuesday"
"341",341,230.271716877637,"Tuesday"
"342",342,239.991319831224,"Tuesday"
"343",343,229.020508523207,"Tuesday"
"344",344,193.126558059072,"Tuesday"
"345",345,201.233253164557,"Tuesday"
"346",346,319.2432,"Tuesday"
"347",347,565.982351054853,"Tuesday"
"348",348,1176.46850210971,"Tuesday"
"349",349,2194.86775172996,"Tuesday"
"350",350,3268.56418970464,"Tuesday"
"351",351,3386.82749164557,"Tuesday"
"352",352,2999.54250514768,"Tuesday"
"353",353,2438.30214616034,"Tuesday"
"354",354,1880.76588599156,"Tuesday"
"355",355,1639.49851434599,"Tuesday"
"356",356,1558.50262683544,"Tuesday"
"357",357,1479.17789139241,"Tuesday"
"358",358,1448.06848531646,"Tuesday"
"359",359,1409.15277012659,"Tuesday"
"360",360,1428.65872447258,"Tuesday"
"361",361,1465.74789198312,"Tuesday"
"362",362,1499.89206987342,"Tuesday"
"363",363,1621.52042050633,"Tuesday"
"364",364,1747.53347746836,"Tuesday"
"365",365,1749.91954793249,"Tuesday"
"366",366,1884.17829552743,"Tuesday"
"367",367,2306.10645603376,"Tuesday"
"368",368,2601.76391974684,"Tuesday"
"369",369,3259.94595172996,"Tuesday"
"370",370,4056.85598236287,"Tuesday"
"371",371,4725.02526556962,"Tuesday"
"372",372,4981.15997510548,"Tuesday"
"373",373,5074.10210033755,"Tuesday"
"374",374,4755.44804362869,"Tuesday"
"375",375,4554.39336101266,"Tuesday"
"376",376,4296.18769822784,"Tuesday"
"377",377,3962.14524658228,"Tuesday"
"378",378,3647.5939614346,"Tuesday"
"379",379,3403.09566759494,"Tuesday"
"380",380,2874.87491308017,"Tuesday"
"381",381,2140.31274455696,"Tuesday"
"382",382,1537.73998177216,"Tuesday"
"383",383,1066.85840253165,"Tuesday"
"384",384,734.914671308018,"Tuesday"
"385",385,380.530266075949,"Wednesday"
"386",386,280.659213164557,"Wednesday"
"387",387,263.143075696202,"Wednesday"
"388",388,192.885415696202,"Wednesday"
"389",389,198.050176708861,"Wednesday"
"390",390,208.375613164557,"Wednesday"
"391",391,199.211030632911,"Wednesday"
"392",392,189.564908607595,"Wednesday"
"393",393,182.985664050633,"Wednesday"
"394",394,288.25546278481,"Wednesday"
"395",395,580.737887341773,"Wednesday"
"396",396,1129.62643620253,"Wednesday"
"397",397,2108.96751341772,"Wednesday"
"398",398,3140.1937643038,"Wednesday"
"399",399,3235.89033569621,"Wednesday"
"400",400,2839.28914582279,"Wednesday"
"401",401,2248.68326886076,"Wednesday"
"402",402,1772.74569189874,"Wednesday"
"403",403,1386.54402987342,"Wednesday"
"404",404,1112.38504708861,"Wednesday"
"405",405,982.205779240508,"Wednesday"
"406",406,950.771657974684,"Wednesday"
"407",407,900.30610379747,"Wednesday"
"408",408,926.176052658229,"Wednesday"
"409",409,1030.24103696203,"Wednesday"
"410",410,966.38202936709,"Wednesday"
"411",411,1190.38685189874,"Wednesday"
"412",412,1413.70406303798,"Wednesday"
"413",413,1564.1889686076,"Wednesday"
"414",414,1827.54345303798,"Wednesday"
"415",415,2291.52140139241,"Wednesday"
"416",416,2573.80194506329,"Wednesday"
"417",417,3249.5180078481,"Wednesday"
"418",418,4155.32355417721,"Wednesday"
"419",419,4744.49475392406,"Wednesday"
"420",420,4941.00666632912,"Wednesday"
"421",421,4879.02932329114,"Wednesday"
"422",422,4574.44565721519,"Wednesday"
"423",423,4361.44923924051,"Wednesday"
"424",424,4272.64508481013,"Wednesday"
"425",425,3900.59525493671,"Wednesday"
"426",426,3618.19058177215,"Wednesday"
"427",427,3277.54827392405,"Wednesday"
"428",428,2831.30695443038,"Wednesday"
"429",429,2197.35240177215,"Wednesday"
"430",430,1581.34914227848,"Wednesday"
"431",431,1044.92192607595,"Wednesday"
"432",432,686.837005822785,"Wednesday"
"433",433,487.572933544304,"Thursday"
"434",434,303.870118607595,"Thursday"
"435",435,245.419712911392,"Thursday"
"436",436,212.861755316456,"Thursday"
"437",437,188.839417594937,"Thursday"
"438",438,189.085459746835,"Thursday"
"439",439,204.80773835443,"Thursday"
"440",440,194.204602531645,"Thursday"
"441",441,194.67534392405,"Thursday"
"442",442,295.893905443038,"Thursday"
"443",443,571.222969746836,"Thursday"
"444",444,1157.4404213924,"Thursday"
"445",445,2161.95755936709,"Thursday"
"446",446,3122.00418894515,"Thursday"
"447",447,3358.39004156118,"Thursday"
"448",448,3080.77849244726,"Thursday"
"449",449,2479.79164649789,"Thursday"
"450",450,1891.64247565401,"Thursday"
"451",451,1521.02748493671,"Thursday"
"452",452,1324.60104118144,"Thursday"
"453",453,1162.26732531646,"Thursday"
"454",454,1016.38008987342,"Thursday"
"455",455,925.052905189873,"Thursday"
"456",456,981.289178691983,"Thursday"
"457",457,1127.49194185654,"Thursday"
"458",458,1159.52727316456,"Thursday"
"459",459,1223.78019341772,"Thursday"
"460",460,1260.8146764557,"Thursday"
"461",461,1266.68865291139,"Thursday"
"462",462,1502.9805564557,"Thursday"
"463",463,1918.12728126582,"Thursday"
"464",464,2485.36408379747,"Thursday"
"465",465,3297.30354691983,"Thursday"
"466",466,4211.32154489452,"Thursday"
"467",467,4979.45851670886,"Thursday"
"468",468,5130.95945738396,"Thursday"
"469",469,5115.03240978903,"Thursday"
"470",470,4951.11122227848,"Thursday"
"471",471,4674.62194919831,"Thursday"
"472",472,4457.31420540084,"Thursday"
"473",473,4219.65717367089,"Thursday"
"474",474,3896.34342767933,"Thursday"
"475",475,3481.7477886076,"Thursday"
"476",476,2950.46812869198,"Thursday"
"477",477,2283.97702649789,"Thursday"
"478",478,1643.88682059072,"Thursday"
"479",479,1100.56888481013,"Thursday"
"480",480,755.267633670885,"Thursday"
"481",481,440.967805654008,"Friday"
"482",482,286.529270295358,"Friday"
"483",483,224.183840590717,"Friday"
"484",484,181.161060337553,"Friday"
"485",485,207.584686835443,"Friday"
"486",486,171.413165400844,"Friday"
"487",487,194.496061181434,"Friday"
"488",488,180.090664135021,"Friday"
"489",489,188.385952151899,"Friday"
"490",490,286.877033164557,"Friday"
"491",491,573.098931054852,"Friday"
"492",492,1146.04894852321,"Friday"
"493",493,2092.16007029536,"Friday"
"494",494,3086.10681983122,"Friday"
"495",495,3241.44139206751,"Friday"
"496",496,2839.71572902954,"Friday"
"497",497,2321.90140683544,"Friday"
"498",498,1737.4267264135,"Friday"
"499",499,1504.14643392405,"Friday"
"500",500,1206.77568413502,"Friday"
"501",501,1102.35440582278,"Friday"
"502",502,980.574792827004,"Friday"
"503",503,955.08172371308,"Friday"
"504",504,896.028816118144,"Friday"
"505",505,941.163393122363,"Friday"
"506",506,996.100533670886,"Friday"
"507",507,1099.38381468354,"Friday"
"508",508,1313.12098413502,"Friday"
"509",509,1430.64216303798,"Friday"
"510",510,1626.29720168776,"Friday"
"511",511,2024.39048540084,"Friday"
"512",512,2482.82252556962,"Friday"
"513",513,3113.67657898734,"Friday"
"514",514,3949.69357864979,"Friday"
"515",515,4734.69188185654,"Friday"
"516",516,4992.37208590717,"Friday"
"517",517,5068.26981316457,"Friday"
"518",518,4686.56993147679,"Friday"
"519",519,4289.67673248945,"Friday"
"520",520,4109.10836000001,"Friday"
"521",521,3821.1450428692,"Friday"
"522",522,3499.8605649789,"Friday"
"523",523,3210.79279367088,"Friday"
"524",524,2921.55745535866,"Friday"
"525",525,2495.30969797468,"Friday"
"526",526,1980.23941012658,"Friday"
"527",527,1498.09301240506,"Friday"
"528",528,1072.00996,"Friday"
"529",529,793.06515164557,"Saturday"
"530",530,626.549226835444,"Saturday"
"531",531,416.569121265823,"Saturday"
"532",532,345.434776962025,"Saturday"
"533",533,294.582822151899,"Saturday"
"534",534,249.032505822785,"Saturday"
"535",535,218.433785189873,"Saturday"
"536",536,196.684936455696,"Saturday"
"537",537,211.578993797468,"Saturday"
"538",538,269.167061012658,"Saturday"
"539",539,519.381633291139,"Saturday"
"540",540,918.413023037976,"Saturday"
"541",541,1658.4864356962,"Saturday"
"542",542,2308.06562236287,"Saturday"
"543",543,2564.71183434599,"Saturday"
"544",544,2265.6722935443,"Saturday"
"545",545,2035.30932156118,"Saturday"
"546",546,2118.59189945148,"Saturday"
"547",547,2300.82415308017,"Saturday"
"548",548,2088.62965248945,"Saturday"
"549",549,1985.72021772152,"Saturday"
"550",550,1974.93689316456,"Saturday"
"551",551,1713.30756443038,"Saturday"
"552",552,1685.00794835443,"Saturday"
"553",553,1783.10949683545,"Saturday"
"554",554,1771.37854594937,"Saturday"
"555",555,2036.11479936709,"Saturday"
"556",556,2246.75083,"Saturday"
"557",557,2216.58335620253,"Saturday"
"558",558,2374.11076556962,"Saturday"
"559",559,2546.87075506329,"Saturday"
"560",560,2834.43550316456,"Saturday"
"561",561,3520.75137025316,"Saturday"
"562",562,4314.65886810127,"Saturday"
"563",563,4829.07555886076,"Saturday"
"564",564,4921.85822772152,"Saturday"
"565",565,4872.19028303797,"Saturday"
"566",566,4604.38818177215,"Saturday"
"567",567,4241.31545113924,"Saturday"
"568",568,4219.4866521519,"Saturday"
"569",569,3993.47097886076,"Saturday"
"570",570,3616.50189632911,"Saturday"
"571",571,3338.18881772151,"Saturday"
"572",572,2960.73853848101,"Saturday"
"573",573,2454.09130417722,"Saturday"
"574",574,1923.30984037975,"Saturday"
"575",575,1442.0053456962,"Saturday"
"576",576,1124.55838164557,"Saturday"
"577",577,824.805410464134,"Sunday"
"578",578,538.742812827004,"Sunday"
"579",579,407.95640464135,"Sunday"
"580",580,378.193445147679,"Sunday"
"581",581,354.456886835443,"Sunday"
"582",582,298.896654936709,"Sunday"
"583",583,250.94594329114,"Sunday"
"584",584,209.039058734177,"Sunday"
"585",585,189.606668101266,"Sunday"
"586",586,234.103331392405,"Sunday"
"587",587,472.362100506329,"Sunday"
"588",588,915.797759240506,"Sunday"
"589",589,1522.27436540085,"Sunday"
"590",590,2131.6478857384,"Sunday"
"591",591,2466.6151436287,"Sunday"
"592",592,2384.66761586498,"Sunday"
"593",593,2162.03765561182,"Sunday"
"594",594,2159.12591687764,"Sunday"
"595",595,2393.2073892827,"Sunday"
"596",596,2460.41429383966,"Sunday"
"597",597,2314.43295654008,"Sunday"
"598",598,2268.0928578903,"Sunday"
"599",599,2277.55400582278,"Sunday"
"600",600,2235.19890691983,"Sunday"
"601",601,2317.68277189874,"Sunday"
"602",602,2336.47256742616,"Sunday"
"603",603,2431.52700767932,"Sunday"
"604",604,2567.06971476793,"Sunday"
"605",605,2690.7206249789,"Sunday"
"606",606,2814.02328464135,"Sunday"
"607",607,2968.95297206751,"Sunday"
"608",608,3332.24874987342,"Sunday"
"609",609,3825.4531492827,"Sunday"
"610",610,4414.44468793249,"Sunday"
"611",611,4908.54810725738,"Sunday"
"612",612,4839.41015670886,"Sunday"
"613",613,4980.75569493671,"Sunday"
"614",614,4818.08854312236,"Sunday"
"615",615,4662.94568261603,"Sunday"
"616",616,4589.77709822785,"Sunday"
"617",617,4365.54078345991,"Sunday"
"618",618,4052.93599375527,"Sunday"
"619",619,3626.50830278482,"Sunday"
"620",620,3359.56066936709,"Sunday"
"621",621,2511.77943924051,"Sunday"
"622",622,1785.28091248945,"Sunday"
"623",623,1344.61129662447,"Sunday"
"624",624,933.802534683545,"Sunday"
"625",625,592.162138734177,"Monday"
"626",626,386.429115696202,"Monday"
"627",627,256.074528607595,"Monday"
"628",628,246.457674852321,"Monday"
"629",629,244.662704556962,"Monday"
"630",630,234.788969873417,"Monday"
"631",631,223.190455949367,"Monday"
"632",632,187.767059240506,"Monday"
"633",633,227.570363544304,"Monday"
"634",634,323.409014683544,"Monday"
"635",635,612.470137721519,"Monday"
"636",636,1186.4914578903,"Monday"
"637",637,2249.62832810127,"Monday"
"638",638,3247.92730945148,"Monday"
"639",639,3490.17508135021,"Monday"
"640",640,3330.6657264135,"Monday"
"641",641,2918.74934970464,"Monday"
"642",642,2339.67930953587,"Monday"
"643",643,1959.87367392405,"Monday"
"644",644,1717.27343265823,"Monday"
"645",645,1680.23550345992,"Monday"
"646",646,1643.77045012659,"Monday"
"647",647,1655.73203780591,"Monday"
"648",648,1797.08507097046,"Monday"
"649",649,1884.30578253165,"Monday"
"650",650,2017.97752531646,"Monday"
"651",651,2148.87287004219,"Monday"
"652",652,2270.4190764557,"Monday"
"653",653,2393.83953848101,"Monday"
"654",654,2822.34917594937,"Monday"
"655",655,3113.56423164557,"Monday"
"656",656,3326.77405367089,"Monday"
"657",657,3959.53098059072,"Monday"
"658",658,4814.49161864978,"Monday"
"659",659,5289.18038523207,"Monday"
"660",660,5669.11777535866,"Monday"
"661",661,5829.98457535865,"Monday"
"662",662,5402.26693324895,"Monday"
"663",663,5130.91419594937,"Monday"
"664",664,4891.49462185654,"Monday"
"665",665,4425.74829502109,"Monday"
"666",666,4074.82280329114,"Monday"
"667",667,3814.10778658228,"Monday"
"668",668,3403.25186978903,"Monday"
"669",669,2518.30363763713,"Monday"
"670",670,1847.64808675105,"Monday"
"671",671,1296.26451822785,"Monday"
"672",672,915.344928607595,"Monday"
"673",673,534.660084050632,"Tuesday"
"674",674,348.390963544304,"Tuesday"
"675",675,224.629804050633,"Tuesday"
"676",676,207.606196455696,"Tuesday"
"677",677,207.370733670886,"Tuesday"
"678",678,182.759244810127,"Tuesday"
"679",679,195.619667088607,"Tuesday"
"680",680,168.200144050633,"Tuesday"
"681",681,205.092524556962,"Tuesday"
"682",682,301.910264810126,"Tuesday"
"683",683,539.568572151899,"Tuesday"
"684",684,1156.39759417721,"Tuesday"
"685",685,2211.94984405063,"Tuesday"
"686",686,3173.87008556962,"Tuesday"
"687",687,3614.80100025316,"Tuesday"
"688",688,3280.16885822785,"Tuesday"
"689",689,2705.79121265823,"Tuesday"
"690",690,1945.44826708861,"Tuesday"
"691",691,1541.56438329114,"Tuesday"
"692",692,1372.29187670886,"Tuesday"
"693",693,1279.98428,"Tuesday"
"694",694,1277.8411456962,"Tuesday"
"695",695,1253.69238126582,"Tuesday"
"696",696,1399.84567481013,"Tuesday"
"697",697,1603.59694582278,"Tuesday"
"698",698,1703.52187253165,"Tuesday"
"699",699,1800.45312949367,"Tuesday"
"700",700,1943.18118025317,"Tuesday"
"701",701,1953.09020481013,"Tuesday"
"702",702,2083.40366632911,"Tuesday"
"703",703,2430.42379088608,"Tuesday"
"704",704,2980.9605778481,"Tuesday"
"705",705,3773.12273620253,"Tuesday"
"706",706,4540.38460987341,"Tuesday"
"707",707,5212.91632632912,"Tuesday"
